2021 4 28 87
2021 4 29 99
2021 4 30 74
2021 5 1 76
2021 5 2 114
2021 5 3 109
2021 5 4 68
2021 5 5 91
2021 5 6 114
2021 5 7 129
2021 5 8 189
2021 5 9 151
2021 5 10 137
2021 5 11 133
2021 5 12 186
2021 5 13 171
2021 5 14 166
2021 5 15 185
2021 5 16 171
2021 5 17 108
2021 5 18 130
2021 5 19 134
2021 5 20 123
2021 5 21 111
2021 5 22 105
2021 5 23 83
2021 5 24 41
2021 5 25 58
2021 5 26 82
2021 5 27 74
2021 5 28 59
2021 5 29 48
2021 5 30 27
2021 5 31 21
2021 6 1 20
2021 6 2 37
2021 6 3 31
2021 6 4 16
2021 6 5 20
2021 6 6 12
2021 6 7 12
2021 6 8 8
2021 6 9 13
2021 6 10 12
2021 6 11 12
2021 6 12 11
2021 6 13 6
2021 6 14 1
2021 6 15 5
2021 6 16 8
2021 6 17 4
2021 6 18 3
2021 6 19 6
2021 6 20 2
2021 6 21 1
2021 6 22 1
2021 6 23 1
2021 6 24 2
2021 6 25 0
2021 6 26 3
2021 6 27 1
2021 6 28 0
2021 6 29 0
2021 6 30 2
2021 7 1 1
2021 7 2 4
2021 7 3 0
2021 7 4 1
2021 7 5 0
2021 7 6 3
2021 7 7 4
2021 7 8 2
2021 7 9 4
2021 7 10 4
2021 7 11 3
2021 7 12 6
2021 7 13 6
2021 7 14 10
2021 7 15 19
2021 7 16 11
2021 7 17 9
2021 7 18 9
2021 7 19 14
2021 7 20 16
2021 7 21 33
2021 7 22 33
2021 7 23 28
2021 7 24 31
2021 7 25 27
2021 7 26 23
2021 7 27 35
2021 7 28 58
2021 7 29 59
2021 7 30 77
2021 7 31 65
2021 8 1 94
2021 8 2 50
2021 8 3 78
2021 8 4 131
2021 8 5 89
2021 8 6 101
2021 8 7 120
2021 8 8 87
2021 8 9 87
2021 8 10 64
2021 8 11 137
2021 8 12 217
2021 8 13 167
2021 8 14 199
2021 8 15 169
2021 8 16 142
2021 8 17 163
2021 8 18 307
2021 8 19 254
2021 8 20 274
2021 8 21 251
2021 8 22 246
2021 8 23 167
2021 8 24 160
2021 8 25 302
2021 8 26 206
2021 8 27 248
2021 8 28 210
2021 8 29 188
2021 8 30 151
2021 8 31 139
2021 9 1 218
2021 9 2 163
2021 9 3 185
2021 9 4 141
2021 9 5 133
2021 9 6 68
2021 9 7 62
2021 9 8 113
2021 9 9 72
2021 9 10 83
2021 9 11 46
2021 9 12 63
2021 9 13 24
2021 9 14 38
2021 9 15 50
2021 9 16 44
2021 9 17 25
2021 9 18 37
2021 9 19 21
2021 9 20 9
2021 9 21 3
2021 9 22 21
2021 9 23 23
2021 9 24 13
2021 9 25 13
2021 9 26 10
2021 9 27 2
2021 9 28 4
2021 9 29 17
2021 9 30 10
2021 10 1 10
2021 10 2 7
2021 10 3 6
2021 10 4 12
2021 10 5 7
2021 10 6 18
2021 10 7 8
2021 10 8 9
2021 10 9 4
2021 10 10 3
2021 10 11 6
2021 10 12 8
2021 10 13 10
2021 10 14 3
2021 10 15 7
2021 10 16 4
2021 10 17 6
2021 10 18 4
2021 10 19 9
2021 10 20 8
2021 10 21 3
2021 10 22 2
2021 10 23 2
2021 10 24 3
2021 10 25 2
2021 10 26 3
2021 10 27 11
2021 10 28 6
2021 10 29 9
2021 10 30 9
2021 10 31 8
2021 11 1 5
2021 11 2 14
2021 11 3 12
2021 11 4 18
2021 11 5 12
2021 11 6 14
2021 11 7 10
2021 11 8 6
2021 11 9 11
2021 11 10 14
2021 11 11 9
2021 11 12 6
2021 11 13 14
2021 11 14 9
2021 11 15 3
2021 11 16 7
2021 11 17 17
2021 11 18 12
2021 11 19 8
2021 11 20 5
2021 11 21 6
2021 11 22 0
2021 11 23 1
2021 11 24 5
2021 11 25 4
2021 11 26 9
2021 11 27 3
2021 11 28 0
2021 11 29 2
2021 11 30 1
2021 12 1 4
2021 12 2 1
2021 12 3 0
2021 12 4 0
2021 12 5 0
2021 12 6 0
2021 12 7 2
2021 12 8 2
2021 12 9 0
2021 12 10 0
2021 12 11 1
2021 12 12 1
2021 12 14 2
